var	threshold	abdncError	methylCallError	TP	FN	FP
164	0.15	0.0934185	0.0482542	9.2	0.8	26.81
164	0.2	0.0925276	0.0560073	9.85	0.15	26.35
164	0.25	0.0923191	0.05784	9.97	0.03	26.29
164	0.3	0.0923292	0.0584175	10	0	26.26
164	0.35	0.0923292	0.0584175	10	0	26.26
164	0.4	0.0923292	0.0584175	10	0	26.26
167	0.1	0.0957582	0.0338978	7.53	2.47	27.66
167	0.15	0.0926545	0.0488931	9.18	0.82	26.41
167	0.2	0.0914862	0.0563174	9.79	0.21	25.94
167	0.25	0.0912253	0.0589322	9.96	0.04	25.8
167	0.3	0.0912367	0.059809	10	0	25.78
167	0.35	0.0912367	0.059809	10	0	25.78
167	0.4	0.0912367	0.059809	10	0	25.78
170	0.1	0.0953709	0.0317679	7.81	2.19	27.92
170	0.15	0.0927111	0.0452908	9.21	0.79	26.86
170	0.2	0.0923244	0.0512852	9.74	0.26	26.56
170	0.25	0.0919818	0.0542668	9.93	0.07	26.43
170	0.3	0.0918795	0.0556335	9.99	0.01	26.38
170	0.35	0.0918899	0.055933	10	0	26.37
170	0.4	0.0918899	0.055933	10	0	26.37
173	0.1	0.0949133	0.0324055	7.73	2.27	28.16
173	0.15	0.091714	0.0456295	9.02	0.98	27.1
173	0.2	0.0909514	0.0536918	9.68	0.32	26.59
173	0.25	0.090551	0.0580848	9.95	0.05	26.34
173	0.3	0.0905738	0.0584196	9.97	0.03	26.32
173	0.35	0.0905261	0.0589209	9.99	0.01	26.31
173	0.4	0.0905686	0.0592519	10	0	26.31
176	0.1	0.0957354	0.0344305	7.96	2.04	27.97
176	0.15	0.0932934	0.0471113	9.27	0.73	27.09
176	0.2	0.0923216	0.0538478	9.8	0.2	26.71
176	0.25	0.0919137	0.0564638	9.98	0.02	26.56
176	0.3	0.0918626	0.0568475	10	0	26.54
176	0.35	0.0918626	0.0568475	10	0	26.54
176	0.4	0.0918626	0.0568475	10	0	26.54
179	0.1	0.0948872	0.0323231	8.23	1.77	26.8
179	0.15	0.0929755	0.0423633	9.27	0.73	26.01
179	0.2	0.0922132	0.0486299	9.75	0.25	25.61
179	0.25	0.0920132	0.0518553	9.97	0.03	25.46
179	0.3	0.0918917	0.0522765	9.99	0.01	25.46
179	0.35	0.0918752	0.0525531	10	0	25.45
179	0.4	0.0918752	0.0525531	10	0	25.45
182	0.1	0.0968624	0.0343855	7.97	2.03	29.09
182	0.15	0.0938582	0.0475583	9.36	0.64	28.02
182	0.2	0.0926717	0.052788	9.8	0.2	27.67
182	0.25	0.0924824	0.0552032	9.95	0.05	27.55
182	0.3	0.0922918	0.0561244	10	0	27.51
182	0.35	0.0922918	0.0561244	10	0	27.51
182	0.4	0.0922918	0.0561244	10	0	27.51
185	0.1	0.0959964	0.0344967	8.3	1.7	26.77
185	0.15	0.0941445	0.0439463	9.37	0.63	25.99
185	0.2	0.0935038	0.0498318	9.83	0.17	25.64
185	0.25	0.0934112	0.0519143	9.97	0.03	25.58
185	0.3	0.0933773	0.0523642	9.99	0.01	25.57
185	0.35	0.0933773	0.0523642	9.99	0.01	25.57
185	0.4	0.093358	0.0526758	10	0	25.56
188	0.1	0.0947276	0.0318874	8.1	1.9	28.1
188	0.15	0.0924236	0.0430371	9.23	0.77	27.28
188	0.2	0.0915781	0.0511666	9.89	0.11	26.79
188	0.25	0.0915123	0.0521737	9.96	0.04	26.76
188	0.3	0.0914316	0.0530367	10	0	26.73
188	0.35	0.0914316	0.0530367	10	0	26.73
188	0.4	0.0914316	0.0530367	10	0	26.73
191	0.1	0.0893522	0.0325605	8.19	1.81	29.7
191	0.15	0.0873422	0.0434007	9.33	0.67	28.82
191	0.2	0.08689	0.0485511	9.78	0.22	28.46
191	0.25	0.0868225	0.0510276	9.94	0.06	28.34
191	0.3	0.0868285	0.05208	9.99	0.01	28.3
191	0.35	0.0868053	0.0523488	10	0	28.29
191	0.4	0.0868053	0.0523488	10	0	28.29
194	0.1	0.0920056	0.0330645	8.07	1.93	29.54
194	0.15	0.0892343	0.0446671	9.3	0.7	28.59
194	0.2	0.0888088	0.0513292	9.84	0.16	28.13
194	0.25	0.0884631	0.053347	9.98	0.02	28.02
194	0.3	0.0884823	0.0537373	10	0	28
194	0.35	0.0884823	0.0537373	10	0	28
194	0.4	0.0884823	0.0537373	10	0	28
197	0.1	0.0925245	0.0304722	8.08	1.92	29.1
197	0.15	0.090648	0.0427127	9.33	0.67	28.19
197	0.2	0.0898794	0.0494984	9.84	0.16	27.8
197	0.25	0.089756	0.0517496	9.97	0.03	27.7
197	0.3	0.0897213	0.0522746	10	0	27.67
197	0.35	0.0897213	0.0522746	10	0	27.67
197	0.4	0.0897213	0.0522746	10	0	27.67
200	0.1	0.0938769	0.0335961	8.17	1.83	30.36
200	0.15	0.0926486	0.044131	9.27	0.73	29.49
200	0.2	0.0913707	0.0516095	9.88	0.12	29.08
200	0.25	0.091189	0.0529843	9.98	0.02	29
200	0.3	0.0911739	0.0531758	9.99	0.01	28.99
200	0.35	0.0911734	0.0533787	10	0	28.98
200	0.4	0.0911734	0.0533787	10	0	28.98
