var	threshold	abdncError	methylCallError	TP	FN	FP
153	0.35	0.182887	0.111862	3.94	0.06	14.13
153	0.4	0.182538	0.113849	3.97	0.03	14.1
156	0.1	0.194479	0.0458028	2.17	1.83	15.42
156	0.15	0.182481	0.0650407	2.91	1.09	14.75
156	0.2	0.177717	0.082828	3.41	0.59	14.27
156	0.25	0.173305	0.0965462	3.75	0.25	13.96
156	0.3	0.171827	0.101554	3.87	0.13	13.84
156	0.35	0.171663	0.104796	3.93	0.07	13.79
156	0.4	0.171106	0.108308	3.98	0.02	13.75
159	0.1	0.178712	0.0436049	2.22	1.78	14.21
159	0.15	0.178341	0.0679199	2.99	1.01	13.5
159	0.2	0.170753	0.082769	3.53	0.47	13.09
159	0.25	0.169849	0.0891439	3.72	0.28	12.93
159	0.3	0.168781	0.0963214	3.86	0.14	12.8
159	0.35	0.168285	0.0997642	3.92	0.08	12.74
159	0.4	0.167975	0.104826	3.99	0.01	12.68
162	0.1	0.187874	0.0423958	2.22	1.78	15.32
162	0.15	0.185513	0.0581943	2.78	1.22	14.85
162	0.2	0.186322	0.0759491	3.22	0.78	14.47
162	0.25	0.18352	0.0907293	3.6	0.4	14.13
162	0.3	0.180901	0.0996632	3.8	0.2	13.98
162	0.35	0.180202	0.10577	3.9	0.1	13.88
162	0.4	0.179637	0.10979	3.96	0.04	13.84
165	0.1	0.176992	0.039404	2.06	1.94	15.09
165	0.15	0.186253	0.0654817	2.84	1.16	14.41
165	0.2	0.178772	0.0821948	3.42	0.58	13.88
165	0.25	0.173499	0.0951753	3.78	0.22	13.57
165	0.3	0.173129	0.0984528	3.85	0.15	13.52
165	0.35	0.172813	0.102379	3.91	0.09	13.47
165	0.4	0.172252	0.106704	3.97	0.03	13.41
168	0.1	0.187801	0.0379632	2.19	1.81	14.77
168	0.15	0.187949	0.0607628	2.93	1.07	14.12
168	0.2	0.182971	0.0755508	3.37	0.63	13.74
168	0.25	0.179905	0.0841356	3.62	0.38	13.51
168	0.3	0.177929	0.093529	3.81	0.19	13.35
168	0.35	0.177032	0.0992455	3.91	0.09	13.27
168	0.4	0.176269	0.103331	3.96	0.04	13.22
171	0.1	0.189242	0.0380445	2.26	1.74	13.89
171	0.15	0.182863	0.0551312	2.87	1.13	13.38
